id,title,url,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,num_published_lectures,num_published_practice_tests,created,published_time,discount_price__amount,discount_price__currency,discount_price__price_string,price_detail__amount,price_detail__currency,price_detail__price_string
2695096,SQLServer 2019 Data Analytics & Tableau Data Visualisation,/course/sqlserver-2019-data-analytics-tableau-data-visualisation/,True,315,4.71429,4.69314,4.69314,33,False,313,0,2019-12-08T06:09:20Z,2020-05-23T18:19:57Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1684010,MBA Strategy: Success in Business School & Personal Planning,/course/mba-strategy-how-to-succeed/,True,5181,4.5,4.48189,4.48189,33,False,16,0,2018-05-09T08:46:15Z,2018-05-10T20:49:34Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2002000,How to Manage Difficult Employees,/course/how-to-manage-difficult-employees/,True,99,4.3,4.24721,4.24721,33,False,12,0,2018-11-01T15:31:03Z,2018-11-10T20:08:28Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
500178,Fundamentals of Intelligent Sustainable Business,/course/fundamentals-of-intelligent-sustainable-business/,True,110,4.3,4.32601,4.32601,33,False,24,0,2015-05-12T17:13:33Z,2015-09-08T19:06:37Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1963848,(2020) Make Money: Enterprise Architect Hands-On Experience,/course/business-technology-make-money-with-tech-skills-experience/,True,975,2.8,2.63071,2.63071,33,False,27,0,2018-10-13T07:18:31Z,2019-03-12T00:59:50Z,468.0,INR,₹468,1280.0,INR,"₹1,280"
2006234,Hedge Funds: The Complete Guide,/course/hedge-funds-the-complete-guide/,True,215,4.0,3.96958,3.96958,33,False,19,0,2018-11-03T23:15:21Z,2018-11-28T20:37:51Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
3273174,Procurement Masterclass: A Complete Guide to Purchase To Pay,/course/procurement-masterclass/,True,185,4.31818,4.25879,4.25879,33,False,13,0,2020-06-26T17:53:18Z,2020-07-02T23:20:24Z,455.0,INR,₹455,4480.0,INR,"₹4,480"
2484968,An Introduction to Risk Free Matched Betting,/course/an-introduction-to-risk-free-matched-betting/,True,1329,3.95,4.04095,4.04095,33,False,9,0,2019-07-30T13:21:51Z,2019-07-31T19:55:00Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
2923012,Electrical Engineering - Understanding Alternating Current,/course/electrical-engineering/,True,387,4.64583,4.62816,4.62816,33,False,11,0,2020-03-28T07:49:02Z,2020-06-11T16:54:15Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
363164,Business Pitch Template: To Super Charge Your Business Idea!,/course/supercharge-your-idea-use-a-simple-business-plan-template/,True,5818,3.7,3.57281,3.57281,33,False,31,0,2014-12-04T16:55:31Z,2014-12-06T11:27:01Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
779616,"Fashion Brand Launch: Product ID, Design & Development ",/course/fashion-brand-launch-product-id-design-development/,True,2121,4.25,4.13832,4.13832,33,False,7,0,2016-03-02T03:05:42Z,2016-03-02T17:11:20Z,455.0,INR,₹455,3520.0,INR,"₹3,520"
937150,How to Create a Profitable Startup & Raise Venture Capital,/course/how-to-invest-in-startups/,True,4028,3.8,3.4552,3.4552,33,False,145,0,2016-08-21T19:24:45Z,2016-08-29T14:24:43Z,,,,2240.0,INR,"₹2,240"
915106,"Home Business Ideas For 2016 , Create Online Home Business",/course/entrepreneurship-business-ideas/,True,5563,3.15,3.09239,3.09239,33,False,8,0,2016-07-26T12:38:33Z,2016-07-26T16:33:33Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
12928,How to Make a Podcast with Garageband,/course/how-to-podcast-with-garageband-on-your-mac/,True,262,3.5,3.60993,3.60993,33,False,13,0,2012-01-21T08:01:51Z,2012-01-23T13:03:25Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
514036,Crystal ball trading - foresee price with seasonal patterns,/course/seasonality/,True,892,3.7,3.74821,3.74821,33,False,23,0,2015-05-28T20:55:59Z,2015-06-14T22:08:54Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
415358,The Best Little Filing System for Small Business,/course/the-best-little-filing-system-for-small-business/,True,642,3.75,3.94566,3.94566,33,False,15,0,2015-02-06T21:28:00Z,2015-02-07T02:27:31Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
1505890,SEO Is a Hoax,/course/seo-is-a-hoax/,True,3615,4.0,3.94266,3.94266,33,False,9,0,2018-01-11T21:11:16Z,2018-04-09T20:26:19Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1642038,Drop Shipping: From Beginner to Advanced (2019),/course/drop-shipping-from-beginner-to-advanced/,True,189,3.65,3.8821,3.8821,33,False,78,0,2018-04-11T20:45:18Z,2018-06-27T19:47:01Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2670898,Documentation Used for Business Analysis (IIBA - ECBA),/course/documentation-used-for-business-analysis-iiba-ecba/,True,8098,4.21875,4.41968,4.41968,33,False,27,0,2019-11-24T14:08:51Z,2019-11-30T22:20:37Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
2669266,Food Delivery Business: How to start a food delivery service,/course/food-delivery-business/,True,960,4.25,4.2654,4.2654,33,False,5,0,2019-11-23T09:52:08Z,2019-11-24T20:16:48Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2273034,"Build Mobile Apps, No Coding, starting from a spreadsheet",/course/spreadsheet-to-mobile-app/,True,3747,3.5,2.90921,2.90921,33,False,21,0,2019-03-15T11:52:32Z,2019-04-01T21:51:52Z,468.0,INR,₹468,3200.0,INR,"₹3,200"
3055316,Open To buy- Retail Merchandising Planning,/course/open-to-buy/,True,116,4.375,4.35504,4.35504,33,False,9,0,2020-04-26T17:20:53Z,2020-05-19T20:00:10Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
440922,How I Build a  Profitable Website in 1 Day,/course/how-i-create-a-6-figure-income-earning-website-in-1-day/,True,283,4.15,4.15977,4.15977,33,False,78,0,2015-03-07T02:09:51Z,2015-03-23T21:47:54Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
250076,How To Grow A Profitable Construction Business,/course/marketingforconstruction/,True,482,3.9,3.86386,3.86386,33,False,10,0,2014-06-25T11:35:35Z,2014-06-30T15:45:36Z,468.0,INR,₹468,2240.0,INR,"₹2,240"
1010608,Sales Psychology - Busting Buyer Beliefs That Stop Sales,/course/sales-psychology-and-busting-buyer-beliefs-that-stop-sales/,True,378,4.2,4.18811,4.18811,33,False,65,0,2016-11-13T19:27:50Z,2016-11-22T22:17:34Z,455.0,INR,₹455,4800.0,INR,"₹4,800"
1323508,Presentation Fundamentals: Effective Presentation Skills,/course/learn-presentation-skills/,True,1297,4.15,4.14013,4.14013,33,False,19,0,2017-08-16T21:33:31Z,2017-08-18T05:38:19Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
638980,Option Trading: How to Adjust Delta-Neutral Strangles!,/course/option-trading-selling-strangles/,True,1501,2.8,2.97476,2.97476,33,False,26,0,2015-10-13T07:10:22Z,2015-10-19T23:01:15Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
35726,Negotiate Successfully in China - 2019,/course/negotiate-successfully-in-china/,True,248,4.5,4.48916,4.48916,33,False,27,0,2013-01-11T14:29:17Z,2013-01-23T17:47:08Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
2294131,Starting a Small Business - Startup Guide for Entrepreneurs,/course/starting-a-small-business-startup-guide-for-entrepreneurs/,True,3195,4.45,4.47386,4.47386,33,False,39,0,2019-03-27T17:16:58Z,2019-05-03T20:45:19Z,455.0,INR,₹455,4800.0,INR,"₹4,800"
2538256,Fundamental Analysis: The course for Fundamental Analysis,/course/fundamental-analysis/,True,296,4.55882,4.21475,4.21475,33,False,34,0,2019-09-01T13:40:34Z,2019-09-10T18:08:30Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1020208,How to Write a Business Plan,/course/how-to-create-a-business-plan/,True,1276,3.8,3.81182,3.81182,33,False,19,0,2016-11-22T21:59:08Z,2016-11-29T16:17:04Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
730320,The Complete SEO Course,/course/the-complete-seo-course/,True,2065,4.45,4.44598,4.44598,33,False,14,0,2016-01-16T20:01:29Z,2016-11-09T01:55:25Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1456908,Financing Options for Small Business,/course/financing-options-for-small-business/,True,223,4.3,4.1284,4.1284,33,False,15,0,2017-12-03T14:17:07Z,2017-12-22T01:20:19Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1324026,Applying the Standards for Internal Auditors Part 2,/course/applying-the-standards-for-internal-auditors-part-2/,True,148,3.95,3.97834,3.97834,33,False,16,0,2017-08-17T13:41:12Z,2017-09-13T17:29:04Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
1775000,Home Business Models: Easy-to-Start Profitable Ideas,/course/home-business-course/,True,2819,4.2,4.46797,4.46797,33,False,11,0,2018-06-30T10:06:25Z,2018-07-04T21:40:36Z,455.0,INR,₹455,8320.0,INR,"₹8,320"
2809267,"Advanced Upwork Proposals II - More Responses, More Results!",/course/upwork-proposals-ii/,True,245,4.85,4.81125,4.81125,33,False,51,0,2020-02-11T22:17:35Z,2020-03-28T21:53:13Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
3288858,Roles & Responsibilities In A Project,/course/roles-responsibilities-in-a-project/,True,5353,4.42424,4.56803,4.56803,33,False,8,0,2020-07-01T17:38:14Z,2020-07-14T22:47:05Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
100526,Winning Options Trading System,/course/winning-options-trading-system/,True,512,4.6,4.70493,4.70493,32,False,24,0,2013-10-02T16:25:52Z,2013-10-09T21:12:00Z,455.0,INR,₹455,6720.0,INR,"₹6,720"
528922,Video Creation: Speak Effectively on Your Video or Podcast!,/course/rtrpodcast/,True,263,4.75,4.75285,4.75285,32,False,6,0,2015-06-15T20:20:35Z,2015-06-16T22:51:37Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
1395412,Cryptocurrency investment 2019 - tracking with spreadsheets,/course/cryptocurrency-investment-course-2017-track-all-your-coins/,True,1735,3.75,3.75629,3.75629,32,False,12,1,2017-10-15T19:19:36Z,2017-10-17T16:20:56Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1683880,Securing IoT - Build secure IoT solutions: 2-in-1,/course/securing-iot-build-secure-iot-solutions-2-in-1/,True,233,3.55,3.60847,3.60847,32,False,44,0,2018-05-09T06:55:20Z,2018-05-11T17:27:04Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1076920,Stock Market investment: Practical Accounting,/course/stock-market-investment-practical-accounting/,True,1249,3.7,3.88096,3.88096,32,False,44,0,2017-01-15T13:51:17Z,2017-01-23T17:04:49Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1861992,Cryptocurrency for Your Business: Get New Customers & Sales.,/course/cryptocurrency-for-your-business/,True,1144,4.8,4.77889,4.77889,32,False,16,0,2018-08-17T12:45:16Z,2018-10-15T02:52:05Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2016354,Data Analytics With Excel and Power BI,/course/data-analytics-with-excel-and-power-bi/,True,176,3.9,4.06412,4.06412,32,False,88,0,2018-11-09T09:25:48Z,2018-12-13T18:57:01Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1995216,How To Actually Make Money From Cryptocurrencies and ICOs,/course/how-to-make-money-from-cryptocurrencies-and-icos/,True,109,4.3,4.39168,4.39168,32,False,26,0,2018-10-29T08:26:51Z,2019-04-17T22:18:05Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
3273432,Employee Performance Management - From Zero to Hero,/course/performance-management-from-zero-to-hero/,True,1029,4.40625,4.4239,4.4239,32,False,10,0,2020-06-26T20:02:38Z,2020-07-09T08:00:54Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
1873424,Branding Guide: Develop a Successful Brand - Branding Tools,/course/sticky-branding/,True,3577,3.15,3.30378,3.30378,32,False,7,0,2018-08-23T19:40:48Z,2018-08-25T18:51:59Z,455.0,INR,₹455,7680.0,INR,"₹7,680"
2416574,Management Cycle 101,/course/management-cycle-101/,True,2123,4.35,4.22233,4.22233,32,False,6,0,2019-06-16T23:31:53Z,2019-07-04T00:14:42Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2401180,Real World Macro Economics (Includes ‘Lockdown Economics’),/course/economics-in-the-real-world/,True,2655,4.0,4.06282,4.06282,32,False,120,0,2019-06-06T11:01:43Z,2019-06-14T14:33:03Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
463594,How To Write A Non-Fiction Book Fast Without Writers Block,/course/how-to-write-a-non-fiction-book/,True,2855,4.1,4.18984,4.18984,32,False,24,0,2015-03-31T03:21:42Z,2015-05-31T22:12:57Z,455.0,INR,₹455,2880.0,INR,"₹2,880"
1080706,Systemize your business with Podio,/course/designing-podio-for-success/,True,156,4.55,4.53762,4.53762,32,False,6,0,2017-01-18T06:22:37Z,2017-05-01T17:57:35Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
162888,Market Research Classroom,/course/market-research-classroom/,True,684,3.2,3.4717,3.4717,32,False,13,0,2014-02-12T15:41:59Z,2014-02-19T15:06:06Z,455.0,INR,₹455,6720.0,INR,"₹6,720"
465254,Effective Communication skills,/course/effective-communication-skills1/,True,412,3.7,3.70804,3.70804,32,False,7,0,2015-04-01T19:50:34Z,2015-05-25T23:04:18Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
422400,Down To Business: Business Management From the First Step,/course/gfs-intro-to-management/,True,468,3.75,3.87619,3.87619,32,False,54,0,2015-02-15T08:58:14Z,2015-04-20T20:16:26Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
678930,How To Start Your International Business via Hong Kong,/course/how-to-start-your-international-business-via-hong-kong/,True,371,4.1,3.96186,3.96186,32,False,44,0,2015-11-24T02:34:54Z,2016-09-30T16:35:28Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
506618,LinkedIn Lectures,/course/linkedin-lectures/,True,222,4.5,4.57179,4.57179,32,False,87,0,2015-05-19T21:59:48Z,2015-05-20T21:44:23Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
512140,Make the Business Model Canvas a WEAPON,/course/make-the-business-model-canvas-a-weapon/,True,145,4.45,4.33166,4.33166,32,False,21,0,2015-05-26T19:37:25Z,2015-09-01T22:49:04Z,455.0,INR,₹455,4480.0,INR,"₹4,480"
1315036,COSO 2013 Requirements and Implementation Overview,/course/coso-2013-requirements-and-implementation-overview/,True,97,4.35,4.48686,4.48686,32,False,17,0,2017-08-07T13:31:46Z,2017-09-13T05:52:25Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1274888,Fundamentals of Commercial Real Estate Investment,/course/fundamentals-of-commercial-real-estate-investment/,True,144,4.35,4.36814,4.36814,32,False,5,0,2017-06-30T16:46:52Z,2017-07-17T22:17:21Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1988304,Compliance Training for Managers,/course/compliance-training-for-managers/,True,74,4.2,4.16463,4.16463,32,False,12,0,2018-10-25T12:22:59Z,2019-02-12T14:12:31Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1783442,Software Project Management using MS Projects professional,/course/software-project-management-using-ms-project/,True,174,4.35,4.36877,4.36877,32,False,50,0,2018-07-05T11:49:45Z,2018-08-15T20:11:54Z,455.0,INR,₹455,5440.0,INR,"₹5,440"
1521460,Freelance Blueprint: Start Freelancing Today & Get Clients!,/course/gofreelance/,True,4039,4.1,4.43175,4.43175,32,False,17,1,2018-01-22T16:08:39Z,2018-01-28T22:15:43Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2767630,Creating a Manufacturing Health and Safety Program,/course/creating-a-manufacturing-health-and-safety-program/,True,1360,4.15,4.32936,4.32936,32,False,11,0,2020-01-19T17:28:42Z,2020-01-28T00:18:20Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1185658,Real Estate Investing: Learn How To Fix Up Your Fixer Upper!,/course/real-estate-investing-learn-how-to-fix-up-your-fixer-upper/,True,1938,4.25,4.20115,4.20115,34,False,51,0,2017-04-19T04:40:40Z,2017-05-15T18:07:43Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1156600,How To Create A Learning Management System With Wordpress,/course/how-to-create-a-learning-management-system-with-wordpress/,True,169,3.9,3.88388,3.88388,32,False,30,0,2017-03-24T12:52:40Z,2017-04-13T22:34:32Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1465162,How to Buy an Existing Business,/course/how-to-buy-an-existing-business/,True,116,3.4,3.29105,3.29105,32,False,8,0,2017-12-10T18:54:47Z,2018-03-05T23:01:29Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1259396,Test your knowledge in Financial Management,/course/test-your-knowledge-in-financial-management/,True,6615,3.35,4.03258,4.03258,32,False,0,3,2017-06-19T07:34:31Z,2017-06-21T05:05:10Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2289155,Mastering Mutual Fund Investment - Part 2 of 3,/course/mastering-mutual-fund-investment-part-2-of-3/,True,156,4.35,4.34373,4.34373,32,False,20,0,2019-03-25T01:52:03Z,2019-03-27T18:41:44Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
572546,Craigslist Complete Course,/course/craigslist-complete-course/,True,1714,4.0,3.96079,3.96079,32,False,97,0,2015-08-03T17:00:17Z,2016-08-01T18:50:02Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
171620,Entrepreneur 101: Raising Cash & Venture Capital Funding,/course/how-to-raise-investor-capital-for-your-startup-business/,True,209,3.95,4.00123,4.00123,32,False,44,0,2014-02-24T02:41:38Z,2018-01-24T23:11:59Z,455.0,INR,₹455,4480.0,INR,"₹4,480"
901336,The Step By Step Guide To Your Own Subscription Box Business,/course/the-step-by-step-guide-to-your-subscription-box-business/,True,254,3.9,3.84019,3.84019,32,False,12,0,2016-07-10T21:10:30Z,2016-09-27T00:19:00Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1103718,Naked Put Options Trade Covered Call & Poor Man Covered Call,/course/naked-put-options-trade-covered-call-poor-man-covered-call/,True,1155,4.55,4.63889,4.63889,32,False,19,0,2017-02-06T01:25:55Z,2017-02-10T22:40:57Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2210278,Trading Patterns from Stock News - January 2019,/course/trading-patterns-from-stock-news-january-2019/,True,107,4.8,4.7655,4.7655,32,False,50,0,2019-02-10T13:56:00Z,2019-02-14T02:04:01Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2545535,SQL for Beginners with Microsoft SQL Server Database,/course/sql-with-microsoft-sql-server/,True,166,4.76667,4.72768,4.72768,32,False,26,0,2019-09-05T19:13:10Z,2019-10-16T22:58:25Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1191920,Project Management Fundamentals for Executives,/course/project-management-fundamentals-for-executives/,True,253,3.85,3.88102,3.88102,32,False,28,0,2017-04-24T15:43:30Z,2017-04-28T16:38:27Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1214414,Talent Management; How to Survive the War on Talent,/course/talent-management/,True,649,2.85,2.78543,2.78543,32,False,7,0,2017-05-13T03:57:39Z,2017-05-25T21:57:07Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
919480,Purchasing and Managing Rental Homes,/course/purchasing-and-managing-rental-homes/,True,903,3.7,3.66676,3.66676,32,False,6,0,2016-07-31T21:17:38Z,2016-11-21T16:20:56Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
377332,Udemy #3: Udemy Tips in Internal Marketing - Unofficial,/course/udemy-success-3-marketing-branding-you-the-instructor/,True,1415,4.9,4.87331,4.87331,32,False,27,0,2014-12-25T05:04:00Z,2015-08-17T22:22:32Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
81464,Master Sales Training,/course/master-sales-training/,True,287,3.9,3.83114,3.83114,32,False,30,0,2013-08-20T22:21:34Z,2013-11-25T18:20:55Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
925854,No Bull Investing: Investing 101 For Financial Freedom,/course/no-bull-investing-investing-101-for-financial-freedom/,True,1362,4.55,4.50371,4.50371,32,False,25,0,2016-08-08T03:51:26Z,2017-03-13T22:53:07Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
1277750,Recruitment Interviewing,/course/recruitment-interviewing/,True,692,4.6,4.57694,4.57694,32,False,16,0,2017-07-03T09:49:31Z,2017-07-14T16:40:22Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2604586,Analytics for Business Strategy: Core Executive Skills,/course/analytics-for-business-strategy/,True,1137,4.3,4.33725,4.33725,32,False,24,0,2019-10-13T14:55:48Z,2019-10-22T16:01:21Z,455.0,INR,₹455,2880.0,INR,"₹2,880"
2402998,Exploration & Development In the Oil & Gas Industry,/course/introduction-to-exploration-development-of-crude-oil/,True,123,3.95,3.94667,3.94667,32,False,38,0,2019-06-07T14:48:54Z,2019-08-15T20:31:24Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
2209776,Business Networking for Success and Company Growth: Part Two,/course/business-networking-for-success-2/,True,10161,4.15,4.26592,4.26592,32,False,15,0,2019-02-10T06:41:43Z,2020-04-07T23:29:55Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
986108,Build A Classifieds Website,/course/how-to-build-a-classifieds-website-using-wordpress/,True,1167,3.35,3.62298,3.62298,32,False,22,0,2016-10-16T22:11:55Z,2016-10-17T14:30:27Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
702258,Learn to Trade The Technicals,/course/learn-to-trade-the-technicals/,True,8093,4.35,4.51091,4.51091,32,False,54,0,2015-12-20T17:24:02Z,2020-03-13T21:33:19Z,,,,12800.0,INR,"₹12,800"
948860,Online teaching - Success blueprint,/course/udemy-success-blueprint-create-your-course-from-scratch/,True,942,4.35,4.08302,4.08302,32,False,18,0,2016-09-03T07:05:05Z,2016-09-04T18:32:43Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
1037626,Source Products For eBay & Amazon With Facebook Marketplace,/course/product-sourcing-ebay-amazon-facebook-marketplace/,True,1153,4.35,4.17974,4.17974,32,False,8,0,2016-12-11T01:35:59Z,2017-01-23T15:15:24Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
393546,Crowdfund Academy: 101 Kickstarter Successes,/course/crowdfund-academy-101-kickstarter-successes/,True,774,4.1,4.05345,4.05345,32,False,34,0,2015-01-14T01:29:03Z,2015-01-18T03:54:45Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
1862546,"Entrepreneurship For Kids - Business Ideas, Skills and Tips",/course/entrepreneurship-for-kids-business-ideas-skills-and-tips/,True,2386,4.59375,4.57659,4.57659,32,False,25,0,2018-08-17T17:05:49Z,2018-12-15T19:45:48Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
2819869,"OKR Goal Setting A-Z ™: How To Set, Track & Achieve Goals",/course/okr-course/,True,101,4.73438,4.72755,4.72755,32,False,40,0,2020-02-18T02:10:03Z,2020-07-04T04:01:12Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
747124,Planning Hybrid Photovoltaic-Diesel Energy Systems,/course/hybrid-pv-diesel-systems/,True,902,3.55,3.67652,3.67652,32,False,19,0,2016-01-30T19:07:05Z,2016-02-05T20:28:24Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
174800,Accounting 101: Guide to Business Accounting,/course/book-keeping-level-1-learn-accounting-in-6-8-hours-amazing/,True,3082,3.7,3.82056,3.82056,32,False,29,0,2014-03-01T10:11:46Z,2014-04-21T16:23:37Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
512400,EFT for Stock Options Trading Success & Making Better Trades,/course/eft-for-stock-option-trading-success/,True,8274,4.0,4.18747,4.18747,32,False,31,0,2015-05-27T01:30:45Z,2015-08-06T19:08:20Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
1606940,Sourcing From China | Crowdfunding Case Study,/course/sourcing-from-china-crowdfunding-case-study/,True,3669,3.9,3.7578,3.7578,32,False,12,0,2018-03-20T07:00:33Z,2018-03-28T21:15:30Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1791472,Forecast Business Outcomes with Monte Carlo Analysis,/course/forecast-business-outcomes/,True,141,4.8,4.78966,4.78966,32,False,7,0,2018-07-10T11:20:05Z,2018-07-17T16:52:06Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1986026,Principles of Macroeconomics,/course/principles-of-macroeconomics/,True,141,4.16667,4.16797,4.16797,32,False,21,0,2018-10-24T09:43:53Z,2018-12-08T17:08:37Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2590810,Power BI DAX secrets - (Learn DAX formulas for Power BI),/course/learn-all-power-bi-dax-secrets/,True,116,3.5,3.44313,3.44313,32,False,49,0,2019-10-04T08:30:24Z,2020-04-16T19:36:58Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
220812,How To Get Your First Sale Today In 7 Steps For Newbies!,/course/how-to-make-your-first-sale/,True,5093,3.2,3.55247,3.55247,31,False,14,0,2014-05-16T18:47:54Z,2014-05-18T00:34:06Z,455.0,INR,₹455,4480.0,INR,"₹4,480"
839688,The Option Game: Consistent Returns in Any Market,/course/option-game/,True,2514,4.4,4.34484,4.34484,31,False,16,0,2016-05-04T18:43:43Z,2016-05-20T18:43:36Z,455.0,INR,₹455,5760.0,INR,"₹5,760"
618618,The Fundamentals Of 3D Printing,/course/fundamentals-of-3d-printing/,True,1492,3.5,3.71457,3.71457,31,False,21,0,2015-09-21T23:26:42Z,2015-10-16T19:37:28Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
901360,Shopify Advanced Dropshipping: Create Dropship Business Fast,/course/shopifymasterclass/,True,537,3.65,3.61792,3.61792,31,False,60,0,2016-07-10T22:29:51Z,2017-10-16T18:52:32Z,520.0,INR,₹520,9600.0,INR,"₹9,600"
824034,Technical Analysis: Understanding Price Action,/course/technical-analysis-understanding-price-action/,True,158,3.8,3.77149,3.77149,31,False,44,0,2016-04-16T23:56:42Z,2016-08-26T22:57:33Z,455.0,INR,₹455,5120.0,INR,"₹5,120"
239602,Udemy Instructor Strategies for Selling Courses - Unofficial,/course/unofficial-udemy-instructor-strategies-for-selling-courses/,True,1727,4.8,4.78907,4.78907,31,False,20,0,2014-06-08T19:06:29Z,2014-06-12T18:49:28Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
730490,Data Analytics with SAP Lumira,/course/dashboarding-and-analytics-with-sap-lumira/,True,799,4.2,4.16749,4.16749,31,False,17,0,2016-01-16T23:41:01Z,2016-03-02T17:26:30Z,455.0,INR,₹455,7040.0,INR,"₹7,040"
546926,Essential Analytics for Solo and Small Business Owners,/course/essential-analytics-for-solo-and-small-business-owners/,True,247,4.6,4.61806,4.61806,31,False,59,0,2015-07-06T17:04:25Z,2015-11-10T21:13:39Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
148356,Start a Business Dropshipping Topps Baseball Cards,/course/how-to-start-an-online-sports-card-business/,True,4794,3.95,4.21912,4.21912,31,False,44,0,2014-01-17T14:49:32Z,2014-01-17T21:56:04Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
538560,Stocks For Beginners - A Guide To Investing,/course/stocks-for-beginners-a-guide-to-investing/,True,149,3.7,3.759,3.759,31,False,14,0,2015-06-27T10:50:50Z,2015-07-17T19:16:47Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1512452,Interviewing: Professional Journalism Techniques,/course/interviewing-journalism-techniques/,True,138,3.15,3.13706,3.13706,31,False,7,0,2018-01-16T12:32:35Z,2018-01-23T16:43:10Z,455.0,INR,₹455,5120.0,INR,"₹5,120"
