is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,num_published_lectures,discount_price__amount,discount_price__currency
False,193,4.6,4.59291,4.59291,28,36,455.0,Dollar
True,119,3.8,3.67156,3.67156,28,15,455.0,Pound
False,1456,3.45,3.49235,3.49235,28,10,455.0,Pound
False,49,3.45,3.45645,3.45645,28,12,455.0,Euro
False,1153,4.3,4.27442,4.27442,28,25,455.0,Pound
False,1287,3.85,3.95382,3.95382,28,10,455.0,Euro
True,519,3.75,3.72947,3.72947,28,8,455.0,Pound
False,6139,3.7,3.21873,3.21873,28,18,455.0,Euro
False,1050,4.15,4.00025,4.00025,28,29,455.0,Dollar
True,662,4.2,4.09761,4.09761,28,26,700.0,Dollar
False,136,4.35,4.36637,4.36637,28,22,455.0,Euro
True,846,4.3,4.35939,4.35939,28,13,455.0,Dollar
True,118,4.75,4.81861,4.81861,29,29,455.0,Pound
False,1441,3.65,3.85383,3.85383,28,10,455.0,Euro
True,181,4.65,4.62531,4.62531,28,12,455.0,Dollar
False,1832,3.3,3.28611,3.28611,28,69,455.0,Euro
False,4010,4.15,3.89241,3.89241,28,13,455.0,Dollar
False,78,4.28571,4.24081,4.24081,28,0,640.0,Euro
False,195,4.75,4.7836,4.7836,28,21,455.0,Dollar
False,782,4.3,4.30445,4.30445,29,79,455.0,Euro
True,130,4.5,4.54117,4.54117,28,34,455.0,Euro
True,176,3.8,3.6235,3.6235,28,32,455.0,Pound
False,1068,3.35,3.39779,3.39779,28,32,455.0,Euro
True,151,4.75,4.73896,4.73896,28,14,455.0,Pound
True,2033,4.1,4.05481,4.05481,28,72,455.0,Dollar
True,172,4.16071,4.14038,4.14038,28,10,455.0,Dollar
False,1209,4.15,4.11888,4.11888,28,39,455.0,Pound
True,694,4.4,4.38328,4.38328,28,27,455.0,Dollar
False,5369,4.05,3.87161,3.87161,28,67,455.0,Pound
True,101,4.6,4.59053,4.59053,28,16,455.0,Euro
False,75,4.58824,4.60903,4.60903,28,35,455.0,Dollar
True,323,4.55,4.54603,4.54603,28,44,455.0,Pound
False,455,4.35,4.41787,4.41787,28,42,455.0,Euro
False,173,3.8,3.73263,3.73263,28,13,455.0,Pound
False,111,3.1,2.92756,2.92756,28,10,455.0,Pound
True,4811,4.1,3.90464,3.90464,28,23,455.0,Dollar
True,4071,3.7,3.61118,3.61118,28,37,455.0,Dollar
False,53,4.86,4.85517,4.85517,28,26,455.0,Euro
True,121,4.85,4.84737,4.84737,28,12,455.0,Dollar
False,1246,4.25,4.28269,4.28269,28,17,455.0,Euro
True,210,4.45,4.42563,4.42563,28,46,455.0,Dollar
True,1466,3.75,4.25624,4.25624,28,43,455.0,Pound
True,2256,3.65,3.65823,3.65823,28,7,455.0,Euro
True,236,3.95,4.01401,4.01401,28,10,455.0,Euro
False,209,4.6,4.60132,4.60132,28,31,455.0,Dollar
False,779,2.95,2.88443,2.88443,28,5,455.0,Dollar
False,108,4.91071,4.89885,4.89885,30,46,455.0,Euro
True,752,3.6,3.98967,3.98967,28,31,455.0,Pound
True,173,4.6,4.57709,4.57709,28,6,720.0,Pound
False,5014,3.9,3.98257,3.98257,28,31,455.0,Dollar
True,3207,4.25,4.30652,4.30652,28,8,455.0,Dollar
False,155,4.2,4.17963,4.17963,28,28,455.0,Euro
True,123,3.25,3.23188,3.23188,28,12,455.0,Dollar
True,481,4.35,4.35438,4.35438,28,15,455.0,Dollar
True,394,4.3,4.42225,4.42225,28,73,455.0,Euro
True,100,4.5,4.52913,4.52913,28,27,455.0,Dollar
False,723,4.5,4.58155,4.58155,28,60,455.0,Pound
True,2060,4.0,3.91291,3.91291,28,43,455.0,Euro
True,1506,4.05,4.2306,4.2306,28,20,455.0,Dollar
True,2476,3.95,3.79535,3.79535,28,12,455.0,Dollar
True,1053,3.4,3.76106,3.76106,28,10,455.0,Pound
False,1147,4.2,4.19551,4.19551,28,11,455.0,Pound
True,68,4.4,4.24177,4.24177,28,27,455.0,Pound
True,1124,4.5,4.52622,4.52622,29,9,455.0,Pound
True,124,4.53846,4.53072,4.53072,28,40,1920.0,Pound
True,1676,3.65,3.40537,3.40537,28,95,455.0,Dollar
False,6913,4.05,4.06866,4.06866,28,27,455.0,Euro
True,389,3.65,3.74593,3.74593,28,23,455.0,Euro
False,149,2.85,2.85834,2.85834,28,41,455.0,Pound
True,206,4.1,4.23321,4.23321,28,25,455.0,Euro
True,117,4.2,4.22994,4.22994,28,13,455.0,Pound
True,143,4.45,4.46589,4.46589,28,10,455.0,Pound
False,694,4.2,4.20013,4.20013,28,11,455.0,Dollar
True,135,4.86364,4.84194,4.84194,28,6,455.0,Pound
False,116,4.3,4.27284,4.27284,28,14,455.0,Dollar
True,900,4.25,4.24342,4.24342,27,19,700.0,Euro
True,221,4.7,4.6136,4.6136,27,41,455.0,Euro
False,707,4.5,4.50731,4.50731,27,18,455.0,Dollar
False,1633,4.0,3.93767,3.93767,27,22,455.0,Pound
False,7580,3.39286,3.80102,3.80102,27,21,455.0,Pound
True,99,4.0,4.0371,4.0371,27,17,455.0,Euro
True,152,4.2,4.38152,4.38152,27,27,455.0,Dollar
True,191,3.7,3.46294,3.46294,27,0,455.0,Euro
False,6612,4.27083,4.42049,4.42049,27,26,455.0,Euro
False,6537,3.9,3.57496,3.57496,27,15,455.0,Dollar
False,176,3.85,3.84146,3.84146,27,9,455.0,Pound
False,255,4.05,3.89175,3.89175,27,16,455.0,Pound
True,65,3.55,4.17567,4.17567,27,5,455.0,Euro
False,607,3.85,3.79979,3.79979,27,36,455.0,Euro
True,3038,4.25,4.10971,4.10971,27,52,455.0,Pound
True,8693,4.33333,4.37427,4.37427,27,68,455.0,Euro
False,3691,4.35,4.1603,4.1603,27,39,468.0,Pound
True,186,3.75,3.64867,3.64867,27,13,455.0,Dollar
True,627,3.85,3.9597,3.9597,27,15,455.0,Pound
False,331,4.05,4.02448,4.02448,27,33,455.0,Dollar
True,1735,3.55,3.62677,3.62677,27,52,455.0,Euro
True,142,4.6,4.58361,4.58361,27,11,800.0,Pound
False,118,3.85,3.8478,3.8478,27,20,455.0,Pound
True,2369,3.85,3.68989,3.68989,27,38,455.0,Pound
True,119,4.75,4.77984,4.77984,27,29,455.0,Dollar
False,1979,4.4,4.31946,4.31946,27,29,455.0,Dollar
True,127,4.59259,4.58543,4.58543,27,29,455.0,Euro
False,4276,3.72222,3.65047,3.65047,27,8,455.0,Euro
False,526,4.2,4.61035,4.61035,28,49,455.0,Euro
True,170,3.55,3.65748,3.65748,27,10,455.0,Pound
False,1343,4.3,3.8461,3.8461,27,36,455.0,Pound
True,166,4.4,4.42428,4.42428,27,44,455.0,Dollar
False,80,3.07692,3.10904,3.10904,27,18,455.0,Dollar
False,258,3.8,3.84493,3.84493,27,17,455.0,Pound
False,82,3.85,3.79214,3.79214,27,34,455.0,Dollar
True,120,3.9,4.0578,4.0578,27,49,455.0,Euro
True,105,3.85,3.88345,3.88345,27,6,455.0,Euro
False,1609,4.8,4.8544,4.8544,27,23,455.0,Euro
True,1752,4.15,4.09916,4.09916,27,8,455.0,Pound
True,1183,3.7,3.66632,3.66632,27,20,455.0,Dollar
True,1672,3.45,3.43806,3.43806,27,4,455.0,Pound
False,1326,4.5,4.53031,4.53031,27,29,455.0,Pound
True,68,4.05,3.96999,3.96999,27,41,455.0,Pound
True,1061,3.85,3.78202,3.78202,27,6,455.0,Pound
True,191,4.11765,4.09969,4.09969,27,15,455.0,Pound
True,185,4.5,4.54034,4.54034,27,47,455.0,Euro
True,263,4.15,4.10223,4.10223,27,88,462.0,Euro
True,680,4.15,4.10219,4.10219,27,13,455.0,Euro
False,77,4.33333,4.33282,4.33282,27,25,455.0,Dollar
False,2089,3.5,3.57258,3.57258,27,96,455.0,Euro
True,3146,3.15,3.22498,3.22498,27,16,455.0,Euro
False,232,4.4,4.31949,4.31949,27,35,455.0,Dollar
True,4556,4.3,3.92197,3.92197,27,11,455.0,Dollar
False,408,4.15,4.38281,4.38281,27,12,455.0,Pound
True,113,4.05,4.07321,4.07321,27,9,455.0,Euro
False,184,4.85,4.84597,4.84597,27,37,455.0,Euro
False,361,3.9,3.84124,3.84124,27,59,455.0,Euro
True,2495,4.15,4.02382,4.02382,27,11,455.0,Pound
False,183,4.30769,4.23763,4.23763,28,34,455.0,Pound
True,138,4.57407,4.57942,4.57942,27,41,1520.0,Pound
True,1391,4.05,4.09566,4.09566,27,29,455.0,Euro
False,70,4.31818,4.33015,4.33015,27,8,455.0,Pound
False,1075,3.85,3.74158,3.74158,27,25,455.0,Dollar
True,256,4.0,3.9951,3.9951,27,9,455.0,Pound
False,128,4.3,4.21021,4.21021,27,29,455.0,Pound
False,1362,3.25,3.29053,3.29053,27,21,455.0,Pound
False,62,3.9,3.937,3.937,27,24,2880.0,Pound
False,904,4.7,4.69918,4.69918,27,11,455.0,Dollar
False,6187,4.35,4.71852,4.71852,27,24,455.0,Euro
False,246,3.8,3.75377,3.75377,27,0,455.0,Euro
True,3209,4.5,4.47988,4.47988,27,113,455.0,Dollar
True,296,4.0,4.05657,4.05657,27,38,455.0,Pound
True,213,3.8,3.75853,3.75853,27,5,455.0,Euro
False,3318,3.7,3.73458,3.73458,27,28,455.0,Pound
False,2211,4.05,3.89007,3.89007,27,12,455.0,Pound
False,7265,3.84375,3.83191,3.83191,27,11,455.0,Euro
True,109,3.8,3.926,3.926,27,43,455.0,Euro
True,1436,3.55,3.69014,3.69014,26,47,455.0,Dollar
False,247,3.8,3.99676,3.99676,26,26,455.0,Euro
False,1036,3.85,3.93156,3.93156,26,19,455.0,Pound
True,605,4.5,4.45061,4.45061,26,16,455.0,Pound
True,862,4.1,3.87651,3.87651,26,22,455.0,Dollar
True,534,3.1,3.09057,3.09057,26,9,455.0,Euro
True,3614,4.65,4.65824,4.65824,26,20,455.0,Dollar
False,101,4.6,4.5748,4.5748,26,10,455.0,Pound
True,136,4.8,4.74665,4.74665,26,63,455.0,Dollar
False,14677,4.11538,3.94368,3.94368,26,91,455.0,Dollar
True,5411,4.25,4.23542,4.23542,26,7,455.0,Dollar
False,1518,3.91667,3.98742,3.98742,26,5,455.0,Pound
True,3642,3.5,3.12582,3.12582,26,12,455.0,Dollar
True,2442,3.85,3.9491,3.9491,26,21,455.0,Dollar
False,100,4.45,4.40392,4.40392,26,29,455.0,Euro
False,249,4.35,4.47652,4.47652,26,12,455.0,Dollar
True,184,4.35,4.43386,4.43386,26,10,455.0,Euro
False,68,4.0,4.02518,4.02518,26,35,455.0,Pound
True,72,4.25,4.26464,4.26464,26,8,455.0,Euro
False,1287,3.6,3.61818,3.61818,26,24,455.0,Euro
False,1178,3.1,3.20675,3.20675,26,18,455.0,Dollar
True,2683,4.35,4.35507,4.35507,27,18,455.0,Dollar
False,332,4.85,4.90098,4.90098,27,25,455.0,Pound
False,1736,4.05,4.05432,4.05432,26,17,455.0,Dollar
True,97,3.65,3.60327,3.60327,26,15,455.0,Pound
False,792,3.3,3.33312,3.33312,26,9,455.0,Euro
False,5262,3.15,3.15779,3.15779,26,17,455.0,Dollar
False,132,3.25,3.34161,3.34161,26,13,455.0,Pound
True,118,4.1,4.11736,4.11736,26,13,455.0,Euro
False,165,4.55,4.54823,4.54823,26,12,455.0,Pound
True,8959,3.9,2.62665,2.62665,27,14,455.0,Pound
True,203,3.55,3.34705,3.34705,26,25,455.0,Euro
True,71,3.85,3.85835,3.85835,26,12,455.0,Dollar
False,1332,4.15,4.15746,4.15746,26,56,455.0,Euro
False,3544,3.4,3.10467,3.10467,26,12,455.0,Dollar
True,6104,4.4,4.51548,4.51548,26,10,455.0,Euro
True,13084,4.35,4.12239,4.12239,26,6,455.0,Dollar
False,7179,4.34615,4.51694,4.51694,26,23,455.0,Pound
True,1755,4.45,4.36144,4.36144,26,29,455.0,Euro
True,1410,4.3,4.27943,4.27943,26,46,455.0,Euro
False,2781,3.85,3.70314,3.70314,26,8,455.0,Euro
True,1066,2.8,2.97557,2.97557,26,23,455.0,Euro
True,259,4.0,3.95252,3.95252,26,23,455.0,Pound
False,72,4.6,4.45672,4.45672,26,21,455.0,Pound
False,2449,3.9,4.14263,4.14263,26,11,455.0,Euro
False,1496,4.15,4.3831,4.3831,26,25,455.0,Euro
False,1014,3.9,3.85836,3.85836,26,22,455.0,Dollar
False,2746,4.05,4.19926,4.19926,26,21,455.0,Pound
True,1119,3.85,3.80626,3.80626,26,35,455.0,Pound
False,96,4.2,4.15157,4.15157,26,17,455.0,Pound
True,1473,4.2,4.24547,4.24547,26,30,455.0,Euro
True,1102,4.55,4.48819,4.48819,26,15,455.0,Pound
True,1102,3.95,3.99664,3.99664,26,192,455.0,Euro
False,2729,4.55,4.51303,4.51303,26,38,455.0,Pound
False,3607,4.1,4.07973,4.07973,26,62,455.0,Pound
False,175,4.8,4.78301,4.78301,26,12,455.0,Euro
False,54,3.47059,3.63367,3.63367,26,14,455.0,Euro
False,81,4.7,4.68577,4.68577,26,37,455.0,Dollar
True,2370,3.95,4.04328,4.04328,26,19,455.0,Dollar
False,3079,4.7,4.62204,4.62204,26,30,455.0,Pound
True,3982,4.3,4.38968,4.38968,26,17,455.0,Dollar
True,2532,4.0,3.91773,3.91773,26,76,455.0,Euro
True,119,4.5,4.44512,4.44512,26,60,455.0,Pound
False,3226,4.1,4.22179,4.22179,26,12,455.0,Pound
True,5607,3.65,3.76709,3.76709,26,30,455.0,Pound
False,848,3.9,4.03456,4.03456,26,19,455.0,Euro
False,1210,3.85,3.54949,3.54949,26,34,455.0,Euro
True,292,4.35,4.41459,4.41459,26,19,455.0,Euro
True,155,4.22727,4.00769,4.00769,26,48,455.0,Pound
True,5051,3.6,3.65932,3.65932,26,11,455.0,Pound
True,124,4.2,4.185,4.185,26,10,455.0,Pound
True,5391,3.92308,3.94271,3.94271,26,21,455.0,Pound
True,77,4.73077,4.52705,4.52705,26,39,455.0,Euro
True,612,4.45,4.53348,4.53348,26,41,455.0,Pound
False,139,3.8,3.95437,3.95437,26,11,455.0,Euro
True,927,4.25,4.20871,4.20871,26,32,455.0,Pound
False,1250,3.75,3.50345,3.50345,26,36,455.0,Pound
False,791,3.85,3.50657,3.50657,26,25,455.0,Pound
True,122,4.8,4.79498,4.79498,26,35,455.0,Dollar
True,3662,3.15,2.66672,2.66672,26,145,455.0,Pound
True,37,3.85,4.08247,4.08247,26,9,455.0,Euro
False,1170,3.55,3.63187,3.63187,26,24,455.0,Euro
True,2157,3.45,3.69566,3.69566,26,17,455.0,Pound
False,777,3.7,3.72159,3.72159,26,26,455.0,Pound
False,2551,3.55,3.41162,3.41162,26,37,455.0,Pound
True,126,3.6,3.47162,3.47162,27,0,455.0,Pound
False,3933,3.7,3.57555,3.57555,26,10,455.0,Pound
True,545,3.85,3.97576,3.97576,26,28,455.0,Dollar
False,5500,4.32692,4.27801,4.27801,26,12,455.0,Pound
True,463,4.25,3.99639,3.99639,25,14,455.0,Euro
True,1211,3.65,3.5836,3.5836,25,39,455.0,Pound
True,281,3.5,3.49967,3.49967,25,15,455.0,Dollar
True,984,3.7,3.66123,3.66123,25,19,455.0,Euro
False,1189,4.05,4.09105,4.09105,25,99,455.0,Dollar
True,2006,3.95,3.97287,3.97287,25,19,455.0,Pound
False,121,4.0,4.03127,4.03127,25,24,455.0,Pound
False,474,3.3,3.32523,3.32523,25,74,455.0,Dollar
False,216,4.5,4.36054,4.36054,25,28,455.0,Dollar
False,111,4.9,4.89941,4.89941,25,9,1600.0,Dollar
True,159,4.1,4.1909,4.1909,25,115,455.0,Euro
False,156,4.0,4.00033,4.00033,25,46,468.0,Pound
False,198,4.38095,4.31999,4.31999,25,64,455.0,Pound
True,120,4.07692,4.10748,4.10748,25,42,455.0,Euro
True,834,3.25,3.01802,3.01802,25,26,455.0,Euro
True,671,3.75,3.82331,3.82331,25,18,455.0,Dollar
False,161,4.45,4.38935,4.38935,25,39,455.0,Euro
True,337,3.65,3.65906,3.65906,25,27,455.0,Euro
True,2366,4.25,4.38033,4.38033,25,10,455.0,Dollar
False,2220,4.0,4.0383,4.0383,25,12,455.0,Pound
False,1949,4.3,4.33203,4.33203,25,24,455.0,Dollar
False,1261,4.6,4.59276,4.59276,25,91,455.0,Pound
True,165,4.44,4.44651,4.44651,27,49,455.0,Euro
False,8232,4.1,4.13294,4.13294,25,37,455.0,Dollar
False,80,3.8,3.77506,3.77506,25,10,455.0,Dollar
False,137,3.65,3.60355,3.60355,25,9,455.0,Euro
True,958,3.25,3.33399,3.33399,25,35,455.0,Euro
False,5186,3.5,3.588,3.588,25,19,455.0,Euro
True,58,3.9,3.869,3.869,25,8,455.0,Euro
False,2752,3.7,3.6355,3.6355,25,13,455.0,Euro
True,1175,4.55,4.58596,4.58596,25,23,455.0,Dollar
False,75,3.35,3.33789,3.33789,25,9,455.0,Euro
True,109,4.25,3.94227,3.94227,25,11,455.0,Pound
True,3376,3.55,3.58187,3.58187,25,12,455.0,Euro
True,102,4.31818,4.30034,4.30034,25,25,455.0,Dollar
False,825,4.47368,4.45701,4.45701,25,85,455.0,Pound
True,152,4.6,4.57253,4.57253,25,45,455.0,Pound
True,993,4.2,4.28208,4.28208,25,14,455.0,Pound
True,3021,3.5,3.50621,3.50621,25,10,455.0,Euro
True,3638,4.15,4.05955,4.05955,25,33,455.0,Euro
False,1500,4.35,4.35399,4.35399,25,38,455.0,Euro
False,194,4.45,4.42107,4.42107,25,45,3200.0,Pound
True,13181,4.5,4.64346,4.64346,25,76,455.0,Euro
False,154,4.0,3.99083,3.99083,25,26,455.0,Pound
False,5639,3.5,3.63667,3.63667,25,24,455.0,Dollar
False,960,4.0,3.95255,3.95255,25,22,455.0,Euro
False,66,4.05,4.02094,4.02094,25,16,455.0,Euro
True,119,4.35,4.29944,4.29944,25,36,455.0,Pound
True,5569,4.65,4.81056,4.81056,25,49,455.0,Pound
False,108,4.25,4.14752,4.14752,25,8,455.0,Dollar
False,230,4.27083,4.43679,4.43679,25,30,455.0,Euro
False,3088,3.8,3.82396,3.82396,25,6,455.0,Pound
False,1431,3.75,3.55269,3.55269,25,43,455.0,Pound
True,71,4.05,4.03662,4.03662,25,20,455.0,Pound
False,860,4.2,4.19254,4.19254,25,21,455.0,Euro
True,283,4.15,4.04032,4.04032,25,16,455.0,Pound
False,925,3.05,3.1225,3.1225,25,12,455.0,Euro
True,7470,3.7,3.96158,3.96158,25,10,455.0,Pound
False,5056,4.2,4.16921,4.16921,25,14,455.0,Euro
False,3627,3.5,3.89712,3.89712,25,37,455.0,Pound
True,143,4.48,4.54238,4.54238,25,50,1200.0,Euro
True,66,3.85,3.4887,3.4887,25,18,1360.0,Euro
True,8297,3.6,3.87812,3.87812,25,38,455.0,Dollar
False,324,4.45,4.21312,4.21312,25,38,455.0,Dollar
True,471,3.7,3.78116,3.78116,25,11,455.0,Dollar
False,94,4.0,4.02976,4.02976,25,12,455.0,Euro
True,172,3.95,3.7328,3.7328,25,13,455.0,Euro
False,325,4.25,4.27848,4.27848,25,9,455.0,Pound
False,111,3.95,3.88866,3.88866,25,20,455.0,Dollar
True,83,3.9,3.87844,3.87844,25,11,455.0,Pound
False,138,3.7,3.53708,3.53708,25,0,455.0,Pound
False,338,4.55,4.50662,4.50662,25,0,455.0,Euro
True,1355,4.35,4.36524,4.36524,25,26,455.0,Euro
False,69,4.58,4.27687,4.27687,25,10,455.0,Pound
False,507,4.05,4.01269,4.01269,25,10,455.0,Pound
True,5258,4.15,4.03139,4.03139,25,134,455.0,Pound
True,765,4.4,4.52771,4.52771,25,6,455.0,Dollar
False,1339,4.0,3.90664,3.90664,25,15,455.0,Dollar
True,4521,3.65,4.01711,4.01711,25,21,455.0,Pound
True,66,4.75,4.74846,4.74846,25,27,455.0,Dollar
True,2553,3.35,3.62194,3.62194,25,54,455.0,Dollar
True,6232,3.8,3.66636,3.66636,25,7,455.0,Dollar
True,661,4.15,4.17718,4.17718,24,57,455.0,Euro
True,118,3.8,3.75769,3.75769,24,6,455.0,Euro
True,85,3.3,3.32237,3.32237,24,11,455.0,Pound
True,3003,3.85,3.63206,3.63206,24,22,455.0,Euro
False,151,3.2,3.15752,3.15752,24,11,455.0,Dollar
True,143,3.85,3.97658,3.97658,24,48,455.0,Euro
False,1823,4.5,4.6288,4.6288,24,11,455.0,Euro
False,2142,4.0,3.98658,3.98658,24,58,455.0,Euro
False,755,4.1,4.03838,4.03838,24,17,455.0,Dollar
False,1338,3.2,3.27347,3.27347,24,8,455.0,Dollar
True,747,4.25,4.28777,4.28777,24,16,455.0,Dollar
False,2077,4.2,4.06177,4.06177,24,8,455.0,Euro
True,108,4.3,4.13959,4.13959,24,48,455.0,Dollar
False,2454,3.3,3.13407,3.13407,24,18,455.0,Dollar
False,108,4.8,4.82344,4.82344,24,21,455.0,Euro
False,65,2.35,2.47247,2.47247,24,72,455.0,Dollar
False,338,4.13636,3.82782,3.82782,24,29,455.0,Euro
False,440,3.95,3.93661,3.93661,24,14,455.0,Pound
False,729,3.35,3.03714,3.03714,24,26,455.0,Pound
True,107,4.05,4.01392,4.01392,24,47,455.0,Euro
True,4245,3.7,3.92925,3.92925,24,24,455.0,Dollar
True,79,4.55,4.54661,4.54661,24,12,455.0,Pound
True,211,3.95,4.0796,4.0796,24,0,455.0,Euro
True,4210,3.75,3.32402,3.32402,24,24,455.0,Pound
True,1118,4.1,4.13112,4.13112,24,31,455.0,Euro
False,1203,4.35,4.30861,4.30861,24,11,455.0,Pound
True,2476,4.85,4.82562,4.82562,24,175,455.0,Euro
True,1786,3.9,3.96673,3.96673,24,15,455.0,Dollar
True,223,3.9,3.85902,3.85902,24,16,455.0,Pound
False,427,4.75,4.7612,4.7612,24,22,455.0,Pound
True,121,3.95,3.84463,3.84463,24,17,455.0,Euro
False,383,4.2,4.17254,4.17254,24,42,455.0,Pound
True,149,4.45,4.33837,4.33837,24,19,455.0,Euro
True,1142,3.4,3.27646,3.27646,24,17,455.0,Euro
True,579,2.55,2.75386,2.75386,24,40,455.0,Euro
False,9492,4.05,3.94271,3.94271,24,18,455.0,Pound
True,6297,3.9,3.90234,3.90234,24,12,455.0,Euro
True,11454,4.2,3.80062,3.80062,24,21,455.0,Dollar
False,808,3.4,4.04479,4.04479,24,21,455.0,Dollar
False,126,4.15,4.00392,4.00392,24,30,455.0,Pound
False,1275,4.7,4.77214,4.77214,24,29,455.0,Euro
False,1264,4.2,4.15987,4.15987,24,22,455.0,Pound
True,1074,4.25,4.24453,4.24453,24,13,455.0,Dollar
False,241,4.4,4.37964,4.37964,24,25,455.0,Pound
True,232,4.3,4.33147,4.33147,24,31,455.0,Dollar
False,302,4.4,4.41381,4.41381,24,8,455.0,Pound
False,1192,4.8,4.70219,4.70219,24,99,455.0,Euro
False,166,3.9,3.8891,3.8891,24,7,455.0,Euro
True,146,4.05,4.43926,4.43926,24,27,455.0,Euro
True,1737,4.05,3.91849,3.91849,24,18,455.0,Euro
False,655,4.65,4.65753,4.65753,24,23,455.0,Pound
False,1360,4.4,4.35246,4.35246,24,59,455.0,Euro
True,106,4.5,4.50281,4.50281,24,10,455.0,Dollar
False,4990,3.75,2.97987,2.97987,24,10,455.0,Pound
True,1758,4.2,4.00677,4.00677,24,30,455.0,Dollar
True,1715,4.2,4.09507,4.09507,24,28,455.0,Dollar
False,5987,4.38095,4.28571,4.28571,24,37,455.0,Pound
True,214,4.85,4.83278,4.83278,24,29,455.0,Pound
True,433,3.65,3.62455,3.62455,24,25,455.0,Euro
True,62,3.7,3.61892,3.61892,24,6,455.0,Dollar
False,120,4.65,4.59209,4.59209,24,28,2560.0,Euro
True,109,4.5,4.76546,4.76546,25,31,455.0,Euro
True,182,4.55,4.58652,4.58652,24,18,455.0,Pound
False,4918,4.3,3.97773,3.97773,24,25,455.0,Pound
True,2526,3.6,3.53098,3.53098,24,68,455.0,Pound
True,4759,3.8,3.73628,3.73628,24,23,455.0,Euro
False,1020,2.65,2.69486,2.69486,24,29,455.0,Dollar
False,894,4.35,3.90109,3.90109,24,8,455.0,Dollar
False,290,3.85,3.76617,3.76617,24,12,455.0,Pound
True,737,3.95,4.00796,4.00796,24,78,455.0,Dollar
True,1760,3.6,3.43983,3.43983,24,42,455.0,Euro
True,7692,4.375,4.55199,4.55199,24,40,455.0,Dollar
False,1201,3.8,3.88573,3.88573,24,19,455.0,Euro
False,95,4.5,4.57092,4.57092,25,39,1840.0,Dollar
True,5559,4.3,4.30467,4.30467,24,21,455.0,Euro
True,3015,4.2,3.92732,3.92732,24,11,455.0,Dollar
True,95,3.45,3.50621,3.50621,24,18,455.0,Euro
True,129,4.35,4.33272,4.33272,24,15,700.0,Dollar
True,80,2.85,2.83686,2.83686,24,8,455.0,Pound
True,914,4.3,4.33021,4.33021,24,82,455.0,Euro
True,124,3.4,3.42758,3.42758,24,11,455.0,Euro
False,5015,3.39286,3.34213,3.34213,24,0,455.0,Euro
True,481,3.3,2.93186,2.93186,24,10,455.0,Dollar
True,2260,4.45,4.44146,4.44146,24,247,462.0,Pound
False,235,4.4,4.40651,4.40651,24,56,455.0,Pound
False,869,3.85,3.48492,3.48492,24,80,455.0,Dollar
False,568,3.9,3.96083,3.96083,24,26,455.0,Dollar
False,101,4.79167,4.81289,4.81289,25,40,455.0,Euro
True,1677,4.3,4.54189,4.54189,24,31,1920.0,Euro
True,1129,3.65,3.39624,3.39624,24,17,455.0,Euro
True,155,4.1,4.28139,4.28139,24,12,455.0,Pound
False,197,4.6,4.59222,4.59222,24,13,455.0,Pound
True,2491,4.05,3.8684,3.8684,24,31,455.0,Pound
True,193,4.65,4.64669,4.64669,24,20,455.0,Euro
False,133,4.25,4.20093,4.20093,24,51,455.0,Pound
False,97,3.7,3.71652,3.71652,24,11,455.0,Euro
True,95,3.25,3.27375,3.27375,24,143,455.0,Pound
True,165,3.86364,3.89194,3.89194,24,51,455.0,Euro
False,627,3.9,4.15755,4.15755,23,19,455.0,Euro
False,616,3.9,3.92626,3.92626,23,14,455.0,Dollar
False,2780,4.0,4.50944,4.50944,23,28,455.0,Euro
True,2263,4.4,4.53414,4.53414,23,16,455.0,Dollar
False,627,3.6,3.6002,3.6002,23,22,455.0,Dollar
False,724,3.5,3.76836,3.76836,24,19,455.0,Dollar
True,1349,4.1,4.13964,4.13964,23,25,455.0,Dollar
True,1079,2.05,2.56684,2.56684,23,19,455.0,Euro
False,306,4.45,4.39143,4.39143,23,37,455.0,Dollar
False,2188,3.7,3.7202,3.7202,23,9,455.0,Pound
True,122,4.25,4.04513,4.04513,23,49,455.0,Pound
True,2018,3.45,2.81024,2.81024,23,36,455.0,Euro
False,188,4.3,4.38451,4.38451,23,11,455.0,Dollar
False,5693,4.58333,4.44607,4.44607,23,31,455.0,Dollar
True,149,4.1875,3.98799,3.98799,23,0,494.0,Dollar
False,81,4.4,4.3939,4.3939,23,13,455.0,Pound
True,5808,4.6087,4.67048,4.67048,23,10,455.0,Pound
False,4199,3.5,3.79306,3.79306,23,13,455.0,Dollar
True,348,4.15,4.09105,4.09105,23,105,455.0,Dollar
True,511,4.35,4.51084,4.51084,23,48,455.0,Euro
True,1482,4.35,4.36878,4.36878,23,17,455.0,Euro
False,606,3.95,3.88701,3.88701,23,13,455.0,Dollar
True,1669,3.65,3.65861,3.65861,23,29,455.0,Euro
False,1320,3.4,3.38678,3.38678,23,13,455.0,Euro
True,1084,3.55,3.51681,3.51681,23,49,455.0,Euro
True,448,4.55,4.61121,4.61121,23,9,455.0,Euro
False,1654,3.8,3.88109,3.88109,23,23,455.0,Dollar
True,464,3.7,3.69145,3.69145,23,34,455.0,Pound
True,1189,3.6,3.59777,3.59777,23,18,455.0,Dollar
True,1366,4.3,4.50807,4.50807,23,18,455.0,Dollar
True,194,4.05,3.97704,3.97704,23,10,455.0,Pound
